id,primera_fecha,ult_fecha,tiempo_serv_trab,fecha_inidi,ent_pago_des,neto_pagar,ultimo_sueldo,ahorros_estimados,id_estado,estado,q25,q50,q75,fijo_cat_q25,fijo_mensual_q25,fijo_ingreso_q25,fijo_cat_q50,fijo_mensual_q50,fijo_ingreso_q50,fijo_cat_q75,fijo_mensual_q75,fijo_ingreso_q75
136873372,1999-05-01,2011-07-15,120419,2011-07-16,BAJA CALIFORNIA SUR,17692.0,34944.0,1677312.0,3,BAJA CALIFORNIA SUR,5103511.44,7953487.0992,15088328.136,14.144793791744686,57250.62047619048,152668.32126984125,14.108441295051405,89062.09380952381,237498.9168253968,14.062899082207164,176280.81666666665,470082.1777777777
137192397,1997-07-01,2023-12-31,261020,2024-01-01,VERACRUZ,24262.32,28484.470588235294,1367254.588235294,13,VERACRUZ,1297500.0,2500000.0,6098750.0,14.441440479804484,14767.858095238096,39380.95492063492,14.250302771768402,28190.182857142856,75173.82095238095,14.12824167803412,68359.48809523809,182291.96825396825
137014900,2002-09-01,2015-07-01,130007,2015-07-02,PONIENTE DE LA CDMX,8525.45,16728.0,802944.0,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.111487890584028,75040.98476190477,200109.2926984127,14.057655740220856,142213.57047619048,379236.187936508
137207688,2000-01-17,2017-01-15,170229,2017-01-16,EL ESTADO DE MEXICO,15993.4,28678.90909090909,1376587.6363636362,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.137697448005632,61536.70666666667,164097.88444444444
137496159,1999-03-01,2019-09-14,201003,2019-09-15,NORTE DE LA CDMX,22201.74,34056.46153846154,1634710.153846154,9,NORTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.084076384987249,131454.08857142855,350544.23619047616
137357484,1999-10-01,2018-09-30,190310,2018-10-01,SINALOA,8301.41,13940.0,669120.0,25,SINALOA,1500000.0,2977460.0,4756158.0175,14.38786208186491,17028.166666666668,45408.444444444445,14.217160246884978,33519.5980952381,89385.59492063492,14.147741189575651,53946.55476190476,143857.47936507937
137333155,2007-02-01,2024-03-31,170429,2024-04-01,JALISCO,8525.45,15207.272727272728,729949.0909090909,14,JALISCO,2690000.0,3875000.0,7922500.0,14.235705454364322,30310.966666666667,80829.24444444444,14.176937615970726,43537.956666666665,116101.21777777777,14.085227953062475,94646.27666666667,252390.07111111112
137466080,2003-10-01,2023-12-31,200617,2024-01-01,GUANAJUATO,8584.0,12867.692307692309,617649.2307692308,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.180472816224377,42421.753333333334,113124.67555555554,14.080806120554577,95083.52238095237,253556.05968253966
137518826,1997-10-01,2021-12-31,220500,2022-01-01,BAJA CALIFORNIA,11062.37,20622.222222222223,989866.6666666667,2,BAJA CALIFORNIA,2173490.75,3273100.0,5765262.760000001,14.281327644853015,24545.681428571428,65455.15047619047,14.201477069359324,36819.53761904762,98185.43365079365,14.133151787649476,64637.09904761905,172365.59746031748
137328582,2000-06-01,2022-05-31,220325,2022-06-01,MORELOS,8525.45,12391.111111111111,594773.3333333334,17,MORELOS,1672500.0,3600000.0,6735000.000000001,14.352426340117916,18953.614285714288,50542.97142857142,14.187133025652017,40468.4019047619,107915.73841269843,14.094533170120883,80835.80571428571,215562.14857142858
137298557,2002-05-01,2002-09-30,290616,2002-10-01,NORTE DE LA CDMX,33145.4,33157.5,1591560.0,9,NORTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.0825985677082,132012.26571428572,352032.70857142855
136611832,2001-07-16,2012-08-31,110315,2012-09-01,COAHUILA,8525.45,20910.0,1003680.0,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.144418052475029,57462.57047619048,153233.52126984127,14.060973399222101,145526.21714285715,388069.9123809524
136837629,2003-01-01,2003-12-31,291115,2004-01-01,BAJA CALIFORNIA SUR,23547.17,32725.2,1570809.6,3,BAJA CALIFORNIA SUR,5103511.44,7953487.0992,15088328.136,14.144793791744686,57250.62047619048,152668.32126984125,14.108441295051405,89062.09380952381,237498.9168253968,14.060357086669244,177658.50095238094,473756.0025396825
137260011,2003-10-06,2018-12-30,150515,2018-12-31,ORIENTE DE LA CDMX,1362.04,16728.0,802944.0,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.111487890584028,75040.98476190477,200109.2926984127,14.057655740220856,142213.57047619048,379236.187936508
137465673,2001-02-01,2024-01-15,230314,2024-01-16,DURANGO,8525.45,11948.57142857143,573531.4285714286,10,DURANGO,602550.0,1400000.0,3625000.0,14.897081370537979,7010.81619047619,18695.509841269843,14.412385692321019,15911.96523809524,42431.9073015873,14.186141359636911,40747.451428571425,108659.87047619047
137263492,1999-01-16,2016-12-31,180120,2017-01-01,SUR DE LA CDMX,10779.07,18493.043478260868,887666.0869565217,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.117088201057092,73945.04476190476,197186.78603174604,14.060160258930662,141117.63,376313.68
137427800,2002-01-01,2017-02-28,150418,2017-03-01,ORIENTE DE LA CDMX,8584.0,16728.0,802944.0,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.111487890584028,75040.98476190477,200109.2926984127,14.057655740220856,142213.57047619048,379236.187936508
137369998,2001-07-16,2021-12-31,200904,2022-01-01,EL ESTADO DE MEXICO,9344.63,19503.69230769231,936177.2307692308,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.137697448005632,61536.70666666667,164097.88444444444
137368020,2000-02-16,2021-12-31,220210,2022-01-01,ORIENTE DE LA CDMX,5772.65,13726.222222222224,658858.6666666667,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.102335839968305,76904.83095238094,205079.5492063492,14.053484863827801,144077.41476190477,384206.43936507934
137204548,1999-06-16,2022-08-31,230618,2022-09-01,GUANAJUATO,18359.52,31549.655172413797,1514383.4482758623,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.180472816224377,42421.753333333334,113124.67555555554,14.109340543925084,87851.15857142858,234269.75619047618
137356986,1998-09-01,2018-07-15,180114,2018-07-16,CHIHUAHUA,8525.45,14546.08695652174,698212.1739130435,8,CHIHUAHUA,1950000.0,3249006.0,6400000.0,14.308544442521146,22051.07571428571,58802.86857142857,14.202650265243522,36550.60047619048,97468.26793650794,14.10663312949931,75108.45666666667,200289.21777777778
