id,primera_fecha,ult_fecha,tiempo_serv_trab,fecha_inidi,ent_pago_des,neto_pagar,ultimo_sueldo,ahorros_estimados,id_estado,estado,q25,q50,q75,fijo_cat_q25,fijo_mensual_q25,fijo_ingreso_q25,fijo_cat_q50,fijo_mensual_q50,fijo_ingreso_q50,fijo_cat_q75,fijo_mensual_q75,fijo_ingreso_q75
137093973,1969-10-01,2000-01-31,300400,2000-02-01,GUANAJUATO,28954.65,33942.0,1629216.0,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.180472816224377,42421.753333333334,113124.67555555554,14.109340543925084,87851.15857142858,234269.75619047618
137544634,1985-10-16,2023-05-31,370728,2023-06-01,MICHOACAN,11959.94,11822.7,567489.6000000001,14,MICHOACAN,2075000.0,4000000.0,17100593.95,14.292602839875993,23446.326666666668,62523.537777777776,14.168677064123239,45353.75285714286,120943.34095238095,14.033312944214472,217002.60857142857,578673.6228571428
137136305,1970-09-01,2013-12-31,350619,2014-01-01,EL ESTADO DE MEXICO,13966.3,13843.2,664473.6000000001,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.124639293109041,63588.973809523806,169570.59682539682
136675504,1960-12-01,1990-05-15,290515,1990-05-16,NORTE DE LA CDMX,8525.45,8364.0,401472.0,9,NORTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.15471404760067,45765.24380952381,122040.65015873016,14.087059098070105,80234.30857142857,213958.1561904762,14.046299982299145,147406.89285714287,393085.04761904763
136832069,1981-05-16,2012-12-31,320103,2013-01-01,PONIENTE DE LA CDMX,9422.13,9267.0,444816.0,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.159952894193871,45204.55761904762,120545.48698412698,14.089541009198777,79673.62333333334,212462.99555555554,14.047486913675455,146846.20857142858,391589.8895238095
137461960,1992-10-16,2015-12-31,230617,2016-01-01,GUANAJUATO,19515.94,34820.68965517241,1671393.103448276,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.180472816224377,42421.753333333334,113124.67555555554,14.109340543925084,87851.15857142858,234269.75619047618
137223140,1995-01-01,2015-12-31,210320,2016-01-01,SINALOA,9569.0,14484.46153846154,695254.153846154,25,SINALOA,1500000.0,2977460.0,4756158.0175,14.38786208186491,17028.166666666668,45408.444444444445,14.217160246884978,33519.5980952381,89385.59492063492,14.150359621985228,53608.49142857143,142955.97714285715
136844450,1984-09-01,2013-12-30,290903,2013-12-31,COLIMA,33924.41,33942.0,1629216.0,5,COLIMA,1280000.0,2225000.0,3912500.0,14.446857711317126,14572.523333333333,38860.06222222222,14.275831382421886,25120.62857142857,66988.34285714285,14.175657814098846,43956.53047619048,117217.41460317459
137326317,1986-09-01,2021-12-15,350920,2021-12-16,EL ESTADO DE MEXICO,29427.61,29413.5,1411848.0,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.137697448005632,61536.70666666667,164097.88444444444
137011336,1982-09-01,2013-12-15,310829,2013-12-16,GUANAJUATO,15845.58,16744.5,803736.0,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.180472816224377,42421.753333333334,113124.67555555554,14.08980195224008,92676.35857142857,247136.9561904762
136988963,1973-09-01,2001-12-31,280400,2002-01-01,PUEBLA,25744.87,24717.9,1186459.2000000002,21,PUEBLA,2351446.0,3425000.0,5875000.0,14.263353006018141,26532.021428571425,70752.05714285714,14.194472851735899,38515.04761904762,102706.79365079364,14.131474637903327,65861.98761904762,175631.96698412698
137421801,1980-01-01,2017-04-15,371000,2017-04-16,SAN LUIS POTOSI,34390.03,37641.0,1806768.0,24,SAN LUIS POTOSI,1446960.0000000002,2344500.0,3800000.000000001,14.400451169614374,16436.13333333333,43829.688888888886,14.264000958648404,26454.489523809527,70545.3053968254,14.179570630183926,42700.80523809524,113868.81396825396
137090296,1971-09-01,1999-12-31,280400,2000-01-01,COLIMA,33924.41,33942.0,1629216.0,5,COLIMA,1280000.0,2225000.0,3912500.0,14.446857711317126,14572.523333333333,38860.06222222222,14.275831382421886,25120.62857142857,66988.34285714285,14.175657814098846,43956.53047619048,117217.41460317459
136927467,1981-07-01,2014-04-30,330322,2014-05-01,NAYARIT,23669.25,25086.9,1204171.2000000002,18,NAYARIT,3487500.0,5850000.0,11735000.0,14.191766961665687,39212.67380952381,104567.13015873016,14.131851637454512,65582.93857142857,174887.8361904762,14.069124025656146,138464.67523809525,369239.13396825397
137081249,1976-04-01,2010-01-15,340313,2010-01-16,PUEBLA,14526.95,14407.8,691574.3999999999,21,PUEBLA,2351446.0,3425000.0,5875000.0,14.263353006018141,26532.021428571425,70752.05714285714,14.194472851735899,38515.04761904762,102706.79365079364,14.117174941773047,68315.57523809525,182174.8673015873
136607583,1977-10-16,2010-12-31,330810,2011-01-01,SUR DE LA CDMX,17782.69,17686.5,848952.0,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.114508375976717,74445.8380952381,198522.23492063495,14.05901082315376,141618.42333333334,377649.1288888889
136769816,1977-06-01,2010-05-31,330523,2010-06-01,COAHUILA,30483.96,30477.3,1462910.4,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.144418052475029,57462.57047619048,153233.52126984127,14.07484904412927,139585.7480952381,372228.6615873016
137347336,1991-11-16,2023-12-31,320704,2024-01-01,ORIENTE DE LA CDMX,23724.81,33942.0,1629216.0,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.083887670133187,131525.15857142856,350733.7561904762
137298299,1977-11-01,2011-12-31,340729,2012-01-01,MICHOACAN,22167.04,23691.3,1137182.4,14,MICHOACAN,2075000.0,4000000.0,17100593.95,14.292602839875993,23446.326666666668,62523.537777777776,14.172766280340594,44933.20761904762,119821.88698412698,14.043776522951285,209633.22904761907,559021.9441269841
137431216,1964-04-30,1994-05-31,300101,1994-06-01,SINALOA,9089.66,9559.8,458870.39999999997,25,SINALOA,1500000.0,2977460.0,4756158.0175,14.38786208186491,17028.166666666668,45408.444444444445,14.217160246884978,33519.5980952381,89385.59492063492,14.127831186535659,56666.28142857143,151110.0838095238
136687328,1982-09-01,2012-11-30,300809,2012-12-01,HIDALGO,22272.93,33942.0,1629216.0,13,HIDALGO,900000.0,1847600.0,3600000.0,14.616356899987347,10330.957142857143,27549.219047619048,14.32320408491499,20908.08380952381,55754.89015873016,14.187133025652017,40468.4019047619,107915.73841269843
136931971,1987-02-01,2016-03-31,290702,2016-04-01,PONIENTE DE LA CDMX,7577.16,10580.4,507859.19999999995,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.167814565763969,44389.05047619048,118370.80126984126,14.093214752106162,78858.11476190476,210288.30603174603,14.049229454830005,146030.70047619048,389415.2012698413
137241470,1997-05-01,2023-12-31,270021,2024-01-01,TLAXCALA,8641.83,11838.70588235294,568257.8823529412,13,TLAXCALA,997500.0,2407500.0,4625000.0,14.560608106315616,11419.253809523809,30451.343492063494,14.258240751577056,27157.696190476192,72420.52317460316,14.142467152216955,53532.79714285714,142754.1257142857
137232942,1979-01-18,2018-12-30,400612,2018-12-31,EL ESTADO DE MEXICO,31722.66,33764.4,1620691.2000000002,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.137697448005632,61536.70666666667,164097.88444444444
136770995,1974-11-01,2003-06-15,280715,2003-06-16,ORIENTE DE LA CDMX,6851.74,8364.0,401472.0,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.15471404760067,45765.24380952381,122040.65015873016,14.087059098070105,80234.30857142857,213958.1561904762,14.046299982299145,147406.89285714287,393085.04761904763
137046218,1980-10-01,2014-12-31,330307,2015-01-01,EL ESTADO DE MEXICO,31987.98,33942.0,1629216.0,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.137697448005632,61536.70666666667,164097.88444444444
137296481,1973-05-01,2002-02-01,280316,2002-02-02,PONIENTE DE LA CDMX,16556.99,19798.8,950342.3999999999,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.121341001892144,73134.2819047619,195024.75174603175,14.062038730833535,140306.86761904764,374151.646984127
136784035,1975-08-16,2005-12-31,300416,2006-01-01,BAJA CALIFORNIA,13193.84,13065.3,627134.3999999999,2,BAJA CALIFORNIA,2173490.75,3273100.0,5765262.760000001,14.281327644853015,24545.681428571428,65455.15047619047,14.201477069359324,36819.53761904762,98185.43365079365,14.11499891490834,67711.33428571429,180563.5580952381
136562508,1981-05-16,2009-09-30,280915,2009-10-01,QUERETARO,30861.4,30857.4,1481155.2000000002,22,QUERETARO,1730459.375,2960000.0,6937500.0,14.342103832036457,19600.55857142857,52268.15619047619,14.21818192643722,33324.71142857143,88865.89714285715,14.117977822296393,77721.63095238095,207257.68253968252
136544164,1983-10-16,1999-03-31,150515,1999-06-05,YUCATAN,6590.45,16728.0,802944.0,31,YUCATAN,1290252.75,2637824.0,6500000.0,14.443665008260552,14686.965714285712,39165.241904761904,14.239507438355266,29728.577142857142,79276.20571428572,14.111453327758735,75063.91428571429,200170.43809523812
136560312,1980-11-16,2011-03-31,300923,2011-04-01,EL ESTADO DE MEXICO,23426.59,25354.5,1217016.0,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.137697448005632,61536.70666666667,164097.88444444444
137293008,1983-09-01,2011-12-15,280009,2011-12-16,SUR DE LA CDMX,33444.41,33942.0,1629216.0,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.083887670133187,131525.15857142856,350733.7561904762
137429163,1976-05-06,2008-10-30,310726,2008-10-31,ORIENTE DE LA CDMX,15000.4,14780.4,709459.2,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.105497841741009,76250.27619047619,203334.06984126984,14.054937163940375,143422.8619047619,382460.96507936507
136630553,1977-04-16,2011-03-15,340427,2011-03-16,ZACATECAS,29664.73,29652.3,1423310.4,10,ZACATECAS,1124500.0,1980000.0,3350560.0,14.502432337765903,12836.830476190476,34231.54793650793,14.304534974362506,22385.934761904762,59695.82603174603,14.197826773162944,37684.14714285714,100491.05904761906
137332193,1987-06-01,2022-12-31,360108,2023-01-01,YUCATAN,25799.78,25760.1,1236484.7999999998,31,YUCATAN,1290252.75,2637824.0,6500000.0,14.443665008260552,14686.965714285712,39165.241904761904,14.239507438355266,29728.577142857142,79276.20571428572,14.123000803744906,72838.24761904762,194235.326984127
137014404,1981-08-25,2016-03-15,350022,2016-03-16,QUERETARO,11370.69,11229.3,539006.3999999999,22,QUERETARO,1730459.375,2960000.0,6937500.0,14.342103832036457,19600.55857142857,52268.15619047619,14.21818192643722,33324.71142857143,88865.89714285715,14.088387549842471,84210.42095238095,224561.12253968255
136599577,1976-02-16,2010-02-15,340529,2010-02-16,SINALOA,12496.65,25707.0,1233936.0,25,SINALOA,1500000.0,2977460.0,4756158.0175,14.38786208186491,17028.166666666668,45408.444444444445,14.217160246884978,33519.5980952381,89385.59492063492,14.152200360608347,53373.45523809524,142329.21396825396
137546124,1992-02-16,2022-12-31,310327,2023-01-01,OAXACA,10735.01,15197.7,729489.6000000001,21,OAXACA,1695000.0,3100000.0,5987499.999999999,14.348337621280182,19204.760000000002,51212.693333333336,14.210297755943998,34887.392380952384,93033.04634920636,14.117338321251406,69299.13380952382,184797.69015873014
137169887,1980-10-01,2008-12-31,280427,2009-01-01,SUR DE LA CDMX,9387.82,12483.0,599184.0,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.098675073151119,77676.76333333334,207138.03555555557,14.051789468785714,144849.34904761906,386264.9307936508
137553765,1994-06-01,2024-01-15,300021,2024-01-16,GUANAJUATO,6824.2,9554.4,458611.19999999995,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.166211436825138,43814.13809523809,116837.70158730159,14.073475846021287,97140.79238095239,259042.113015873
137469668,1990-02-01,2022-11-15,320602,2023-05-23,CHIAPAS,19633.6,19413.6,931852.7999999999,7,CHIAPAS,1775000.0,3825000.0,6910350.0,14.334624480715227,20097.720476190476,53593.921269841274,14.178680252646334,42979.85523809524,114612.9473015873,14.111656952955112,78772.94571428571,210061.18857142856
137041710,1980-06-16,2010-03-15,300205,2010-03-16,SUR DE LA CDMX,8969.92,8811.6,422956.80000000005,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.157294252458149,45487.322380952384,121299.52634920634,14.088284992602237,79956.38666666667,213217.0311111111,14.046887059677195,147128.9714285714,392343.9238095238
136574885,1981-05-16,2009-12-30,290016,2009-12-31,GUERRERO,13698.23,16266.9,780811.2,12,GUERRERO,1588500.0,2700000.0,5850000.000000001,14.368721539506396,18016.00619047619,48042.683174603175,14.234995489289723,30422.58714285714,81126.89904761904,14.124391056324203,66833.67428571428,178223.13142857145
137007716,1981-05-01,2009-12-31,290102,2010-01-01,ORIENTE DE LA CDMX,9914.86,9763.2,468633.60000000003,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.162888990887936,44896.46047619048,119723.8946031746,14.090919829783596,79365.52523809524,211641.40063492063,14.048142928127504,146538.11047619046,390768.2946031746
137313709,1978-06-01,2013-12-31,360108,2014-01-01,EL ESTADO DE MEXICO,9496.46,13226.7,634881.6000000001,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.122298402203715,63971.76666666667,170591.37777777776
136660397,1971-04-16,2001-08-15,290414,2001-08-16,AGUASCALIENTES,12078.8,11942.4,573235.2,1,AGUASCALIENTES,1900000.0,2959500.0,7987500.0,14.315508559972852,21492.973333333335,57314.595555555556,14.218214316596649,33319.12952380952,88851.01206349206,14.077172981189046,97525.13619047619,260067.02984126986
137319402,1989-11-16,2023-01-31,320603,2023-02-01,OAXACA,14216.53,14095.2,676569.6000000001,21,OAXACA,1695000.0,3100000.0,5987499.999999999,14.348337621280182,19204.760000000002,51212.693333333336,14.210297755943998,34887.392380952384,93033.04634920636,14.113584868015028,69983.69,186623.1733333333
137088778,1968-05-01,2000-09-08,320408,2000-09-09,ORIENTE DE LA CDMX,12834.28,12703.2,609753.6000000001,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.099318450448452,77540.03857142858,206773.4361904762,14.052088266658602,144712.62238095238,385900.3263492064
136623351,1980-08-01,2012-05-31,300302,2012-06-01,AGUASCALIENTES,9530.14,15818.4,759283.2,1,AGUASCALIENTES,1900000.0,2959500.0,7987500.0,14.315508559972852,21492.973333333335,57314.595555555556,14.218214316596649,33319.12952380952,88851.01206349206,14.0858416845761,95118.47428571428,253649.26476190475
137500002,1983-02-16,2013-08-15,280000,2013-08-16,ORIENTE DE LA CDMX,22938.15,28669.8,1376150.4,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.075405759021166,134798.74142857143,359463.31047619047
137125068,1980-02-01,2007-12-31,271100,2008-01-01,COAHUILA,22288.12,29162.1,1399780.7999999998,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.144418052475029,57462.57047619048,153233.52126984127,14.07287121546113,140402.3742857143,374406.33142857143
137349321,1975-01-16,1990-12-31,160209,2015-11-25,VERACRUZ,8584.0,15931.42857142857,764708.5714285714,13,VERACRUZ,1297500.0,2500000.0,6098750.0,14.441440479804484,14767.858095238096,39380.95492063492,14.250302771768402,28190.182857142856,75173.82095238095,14.117335573944032,70301.18904761905,187469.83746031745
136808458,1987-10-16,2004-12-31,170215,2005-01-01,COAHUILA,6635.42,15207.272727272728,729949.0909090909,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.140887255773913,57959.63666666667,154559.0311111111,14.053235490007342,149067.12047619047,397512.3212698413
136965844,1982-10-16,2016-12-31,340816,2017-01-01,CHIAPAS,33423.76,33942.0,1629216.0,7,CHIAPAS,1775000.0,3825000.0,6910350.0,14.334624480715227,20097.720476190476,53593.921269841274,14.178680252646334,42979.85523809524,114612.9473015873,14.118270459909246,77418.58,206449.5466666667
137046648,1975-04-16,1991-11-03,160916,2015-02-27,EL ESTADO DE MEXICO,8584.0,15207.272727272728,729949.0909090909,15,EL ESTADO DE MEXICO,1250000.0,2500000.0,5487500.0,14.456507432287522,14237.662857142856,37967.100952380955,14.250302771768402,28190.182857142856,75173.82095238095,14.129923725036852,62742.003333333334,167312.00888888887
136894856,1984-01-01,2011-10-15,280210,2011-10-16,HIDALGO,27817.43,28741.2,1379577.6,13,HIDALGO,900000.0,1847600.0,3600000.0,14.616356899987347,10330.957142857143,27549.219047619048,14.32320408491499,20908.08380952381,55754.89015873016,14.187133025652017,40468.4019047619,107915.73841269843
136719075,1979-09-01,2008-01-15,271015,2008-01-16,ORIENTE DE LA CDMX,14949.07,14832.9,711979.2,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.10565688514098,76217.67904761905,203247.14412698412,14.055009576127588,143390.26285714286,382374.03428571427
136746807,1970-08-16,2000-01-15,280800,2000-01-16,ORIENTE DE LA CDMX,10859.8,10714.8,514310.39999999997,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.168635408925208,44305.59952380952,118148.26539682539,14.093595092420086,78774.66333333333,210065.76888888888,14.049408864340498,145947.24904761906,389192.66412698413
136544865,1974-10-01,2007-12-31,330228,2008-01-01,COAHUILA,22109.56,33942.0,1629216.0,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.144418052475029,57462.57047619048,153233.52126984127,14.080173831497003,137434.46761904762,366491.91365079366
137156016,1962-10-01,1992-04-02,290602,1992-04-03,DURANGO,8525.45,8364.0,401472.0,10,DURANGO,602550.0,1400000.0,3625000.0,14.897081370537979,7010.81619047619,18695.509841269843,14.412385692321019,15911.96523809524,42431.9073015873,14.166498916831905,42587.9180952381,113567.78158730158
136550771,1973-10-01,1994-11-15,210115,1994-11-16,COAHUILA,8584.0,12867.692307692309,617649.2307692308,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.130913785045895,59412.31428571429,158432.8380952381,14.050167287534489,150519.79714285716,401386.12571428576
136849057,1987-11-03,2016-04-30,280608,2016-05-01,NORTE DE LA CDMX,21998.77,33354.9,1601035.2000000002,9,NORTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.082922182290545,131889.69714285716,351705.85904761904
136709326,1974-09-16,2003-01-31,280415,2003-02-01,SUR DE LA CDMX,13785.42,22655.1,1087444.7999999998,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.066225015753218,138533.35095238095,369422.2692063492
136864025,1981-05-01,2015-12-31,321123,2016-01-01,ORIENTE DE LA CDMX,30647.21,30641.7,1470801.6,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.078528776720894,133574.36047619046,356198.2946031746
137315352,1982-02-01,2018-05-15,360923,2018-05-16,PONIENTE DE LA CDMX,33409.04,33423.0,1604304.0,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.083033700057106,131847.4142857143,351593.10476190475
136894535,1973-09-01,2002-12-31,290100,2003-01-01,VERACRUZ,33824.41,33942.0,1629216.0,13,VERACRUZ,1297500.0,2500000.0,6098750.0,14.441440479804484,14767.858095238096,39380.95492063492,14.250302771768402,28190.182857142856,75173.82095238095,14.12824167803412,68359.48809523809,182291.96825396825
136948163,1982-10-16,2013-11-15,300609,2013-11-16,OAXACA,33924.41,33942.0,1629216.0,21,OAXACA,1695000.0,3100000.0,5987499.999999999,14.348337621280182,19204.760000000002,51212.693333333336,14.210297755943998,34887.392380952384,93033.04634920636,14.129818845834647,67117.71523809523,178980.57396825397
136771112,1979-01-16,2009-12-15,310412,2009-12-16,ORIENTE DE LA CDMX,12908.75,12778.2,613353.6000000001,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.099537847893519,77493.46952380953,206649.25206349208,14.052190419104301,144666.0557142857,385776.14857142855
137227154,1982-09-01,2012-12-31,300910,2013-01-01,CHIAPAS,15902.35,15792.9,758059.2,7,CHIAPAS,1775000.0,3825000.0,6910350.0,14.334624480715227,20097.720476190476,53593.921269841274,14.178680252646334,42979.85523809524,114612.9473015873,14.101174170259393,81021.08857142857,216056.2361904762
